time;value
25,21;3,00
25,23;3,00
25,24;3,00
25,26;3,00
25,28;2,00
25,30;2,00
25,31;3,00
25,33;3,00
25,35;3,00
25,36;4,00
25,38;3,00
25,40;3,00
25,41;3,00
25,43;3,00
25,45;3,00
25,47;3,00
25,49;3,00
25,50;3,00
25,52;3,00
25,55;3,00
25,57;3,00
25,58;3,00
25,60;3,00
25,62;2,00
25,63;2,00
25,65;2,00
25,67;2,00
25,69;2,00
25,70;2,00
25,73;2,00
25,75;3,00
25,77;3,00
25,78;2,00
25,80;2,00
25,82;2,00
25,83;2,00
25,85;2,00
25,87;3,00
25,88;3,00
25,90;3,00
25,92;2,00
25,93;3,00
25,95;3,00
25,97;2,00
25,98;2,00
26,00;2,00
26,02;2,00
26,04;2,00
26,05;3,00
26,07;3,00
26,09;2,00
26,11;2,00
26,13;2,00
26,15;2,00
26,16;2,00
26,18;2,00
26,20;2,00
26,21;2,00
26,23;2,00
26,25;3,00
26,26;3,00
26,28;3,00
26,31;3,00
26,33;2,00
26,35;3,00
26,36;2,00
26,38;3,00
26,40;3,00
26,42;3,00
26,43;3,00
26,45;3,00
26,47;2,00
26,48;3,00
26,50;3,00
26,52;2,00
26,53;3,00
26,55;3,00
26,57;3,00
26,58;3,00
26,60;3,00
26,62;3,00
26,64;3,00
26,65;3,00
26,67;3,00
26,69;3,00
26,71;3,00
26,73;3,00
26,74;3,00
26,76;3,00
26,78;3,00
26,80;3,00
26,81;2,00
26,83;2,00
26,85;2,00
26,86;2,00
26,88;2,00
26,90;2,00
26,92;3,00
26,93;3,00
26,95;3,00
26,97;3,00
26,99;3,00
27,01;3,00
27,03;3,00
27,04;3,00
27,06;4,00
27,08;4,00
27,09;4,00
27,11;4,00
27,13;4,00
27,15;4,00
27,17;4,00
27,18;4,00
27,20;4,00
27,22;4,00
27,24;3,00
27,25;3,00
27,27;3,00
27,29;3,00
27,31;3,00
27,33;3,00
27,35;3,00
27,37;3,00
27,39;3,00
27,41;3,00
27,43;3,00
27,44;3,00
27,46;3,00
27,48;3,00
27,49;3,00
27,51;3,00
27,53;3,00
27,54;3,00
27,56;3,00
27,58;3,00
27,59;3,00
27,61;3,00
27,63;3,00
27,65;3,00
27,66;3,00
27,68;3,00
27,70;3,00
27,71;3,00
27,73;3,00
27,75;3,00
27,76;3,00
27,78;3,00
27,80;3,00
27,81;4,00
27,83;3,00
27,85;4,00
27,87;3,00
27,88;3,00
27,90;4,00
27,92;4,00
27,94;4,00
27,95;4,00
27,97;4,00
27,99;4,00
28,00;4,00
28,02;3,00
28,04;3,00
28,05;3,00
28,07;4,00
28,09;3,00
28,11;3,00
28,12;3,00
28,14;3,00
28,16;3,00
28,18;3,00
28,21;3,00
28,22;3,00
28,24;3,00
28,26;3,00
28,27;3,00
28,29;3,00
28,31;3,00
28,31;3,00
28,54;3,00
28,56;1,00
28,58;2,00
28,60;1,00
28,62;1,00
28,63;1,00
28,65;2,00
28,66;2,00
28,68;2,00
28,72;2,00
28,74;2,00
28,76;2,00
28,78;2,00
28,79;2,00
28,82;3,00
28,83;3,00
28,85;3,00
28,87;3,00
28,88;3,00
28,90;3,00
28,92;3,00
28,93;3,00
28,95;3,00
28,97;3,00
28,98;3,00
29,00;3,00
29,02;3,00
29,04;3,00
29,05;3,00
29,07;3,00
29,09;3,00
29,11;3,00
29,13;3,00
29,15;3,00
29,17;3,00
29,19;3,00
29,21;3,00
29,23;2,00
29,24;2,00
29,27;2,00
29,29;2,00
29,30;2,00
29,33;1,00
29,38;1,00
29,40;1,00
29,41;1,00
29,43;1,00
29,45;1,00
29,47;2,00
29,48;2,00
29,50;2,00
29,52;3,00
29,53;2,00
29,55;3,00
29,58;3,00
29,59;3,00
29,61;3,00
29,64;3,00
29,66;3,00
29,67;3,00
29,69;3,00
29,71;3,00
29,72;3,00
29,74;3,00
29,76;3,00
29,77;3,00
29,79;3,00
29,81;3,00
29,82;3,00
29,84;3,00
29,86;3,00
29,88;3,00
29,89;3,00
29,91;3,00
29,93;3,00
29,95;3,00
29,96;3,00
29,98;3,00
30,00;3,00
30,02;3,00
30,03;3,00
30,05;3,00
30,07;3,00
30,08;2,00
30,10;2,00
30,12;2,00
30,14;2,00
30,15;2,00
30,17;2,00
30,19;2,00
30,21;2,00
30,22;2,00
30,24;2,00
30,26;2,00
30,27;2,00
30,29;2,00
30,31;2,00
30,34;2,00
30,36;2,00
30,38;2,00
30,39;3,00
30,41;3,00
30,44;3,00
30,46;2,00
30,48;2,00
30,50;2,00
30,51;2,00
30,53;2,00
30,55;2,00
30,57;3,00
30,58;3,00
30,60;3,00
30,62;3,00
30,63;3,00
30,65;3,00
30,67;3,00
30,68;3,00
30,70;3,00
30,73;3,00
30,75;3,00
30,76;3,00
30,79;3,00
30,81;3,00
30,83;3,00
30,85;3,00
30,87;3,00
30,89;3,00
30,91;3,00
30,93;3,00
30,95;3,00
30,97;3,00
30,98;3,00
31,00;3,00
31,02;3,00
31,03;3,00
31,05;3,00
31,07;3,00
31,09;3,00
31,11;3,00
31,13;3,00
31,14;3,00
31,16;4,00
31,18;4,00
31,19;4,00
31,21;4,00
31,23;4,00
31,25;4,00
31,27;4,00
31,29;4,00
31,31;4,00
31,32;4,00
31,34;3,00
31,36;3,00
31,37;3,00
31,39;3,00
31,41;3,00
31,43;3,00
31,45;2,00
31,46;2,00
31,48;2,00
31,50;2,00
31,51;2,00
31,53;2,00
31,55;2,00
31,57;2,00
31,59;2,00
31,61;3,00
31,63;3,00
31,64;3,00
31,66;4,00
31,68;3,00
31,69;3,00
31,73;4,00
31,75;4,00
31,76;4,00
31,78;3,00
31,80;3,00
31,82;3,00
31,84;3,00
31,86;3,00
31,87;3,00
31,89;3,00
31,91;3,00
31,92;3,00
31,94;3,00
31,96;2,00
31,98;2,00
32,00;2,00
32,02;2,00
32,04;2,00
32,05;2,00
32,07;2,00
32,09;3,00
32,10;3,00
32,12;3,00
32,14;3,00
32,16;2,00
32,18;2,00
32,20;2,00
32,22;3,00
32,23;3,00
32,25;3,00
32,27;3,00
32,28;3,00
32,31;3,00
32,32;3,00
32,34;3,00
32,36;3,00
32,37;3,00
32,39;3,00
32,41;3,00
32,43;2,00
32,45;2,00
32,46;2,00
32,48;2,00
32,50;2,00
32,52;2,00
32,53;1,00
32,55;1,00
32,57;1,00
32,59;1,00
32,61;1,00
32,63;1,00
32,65;1,00
32,67;2,00
32,69;3,00
32,70;3,00
32,72;2,00
32,74;2,00
32,76;2,00
32,79;3,00
32,80;3,00
32,82;3,00
32,84;3,00
32,85;3,00
32,87;3,00
32,89;3,00
32,91;3,00
32,93;3,00
32,94;3,00
32,96;3,00
32,98;3,00
32,99;3,00
33,01;3,00
33,03;3,00
33,05;3,00
33,07;3,00
33,10;3,00
33,11;3,00
33,13;2,00
33,15;3,00
33,17;3,00
33,19;3,00
33,20;3,00
33,22;3,00
33,24;3,00
33,25;3,00
33,27;3,00
33,29;3,00
33,31;3,00
33,33;3,00
33,35;3,00
33,37;3,00
33,39;4,00
33,41;3,00
33,42;4,00
33,44;3,00
33,46;3,00
33,47;4,00
33,49;4,00
33,51;3,00
33,52;3,00
33,54;3,00
33,56;3,00
33,57;3,00
33,59;3,00
33,61;3,00
33,62;3,00
33,64;3,00
33,66;3,00
33,67;2,00
33,69;3,00
33,71;3,00
33,73;2,00
33,74;2,00
33,76;3,00
33,78;3,00
33,79;3,00
33,81;3,00
33,83;3,00
33,84;3,00
33,86;3,00
33,88;3,00
33,90;3,00
33,91;4,00
33,93;4,00
33,94;4,00
33,96;3,00
33,98;4,00
33,99;4,00
34,01;4,00
34,03;4,00
34,05;4,00
34,06;3,00
34,08;3,00
34,10;3,00
34,11;3,00
34,13;2,00
34,15;2,00
34,17;2,00
34,19;2,00
34,21;2,00
34,22;2,00
34,25;2,00
34,27;1,00
34,28;2,00
34,31;2,00
34,32;2,00
34,34;2,00
34,36;2,00
34,37;3,00
34,39;3,00
34,41;3,00
34,43;3,00
34,44;3,00
34,46;3,00
34,47;3,00
34,49;3,00
34,51;3,00
34,52;3,00
34,54;3,00
34,56;3,00
34,58;3,00
34,59;2,00
34,61;2,00
34,63;2,00
34,65;2,00
34,67;2,00
34,69;2,00
34,71;1,00
34,73;1,00
34,74;1,00
34,76;1,00
34,78;1,00
34,79;1,00
34,81;1,00
34,83;1,00
34,84;1,00
34,86;1,00
34,88;1,00
34,90;2,00
34,91;2,00
34,93;2,00
34,95;2,00
34,96;2,00
34,98;2,00
35,00;2,00
35,02;2,00
35,04;2,00
35,06;3,00
35,07;3,00
35,09;3,00
35,11;3,00
35,13;3,00
35,14;3,00
35,16;3,00
35,18;3,00
35,20;2,00
35,21;3,00
35,23;3,00
35,25;3,00
35,26;3,00
35,28;3,00
35,30;3,00
35,32;2,00
35,34;2,00
35,36;2,00
35,37;2,00
35,39;2,00
35,41;1,00
35,43;1,00
35,45;2,00
35,47;2,00
35,49;2,00
35,51;2,00
35,53;2,00
35,55;2,00
35,57;2,00
35,58;2,00
35,60;2,00
35,62;2,00
35,64;3,00
35,65;3,00
35,67;3,00
35,69;3,00
35,71;2,00
35,73;2,00
35,75;2,00
35,77;2,00
35,78;2,00
35,80;3,00
35,82;2,00
35,83;2,00
35,85;1,00
35,87;1,00
35,88;1,00
35,90;1,00
35,92;1,00
35,93;1,00
35,95;1,00
35,97;1,00
35,99;1,00
36,00;1,00
36,02;2,00
36,04;2,00
36,06;2,00
36,07;2,00
36,09;2,00
36,11;2,00
36,12;3,00
36,14;3,00
36,16;3,00
36,18;3,00
36,19;3,00
36,21;3,00
36,23;3,00
36,25;3,00
36,26;3,00
36,28;3,00
36,30;3,00
36,32;3,00
36,34;3,00
36,36;3,00
36,37;3,00
36,39;3,00
36,41;3,00
36,43;3,00
36,45;3,00
36,47;3,00
36,49;3,00
36,51;3,00
36,52;3,00
36,54;4,00
36,56;3,00
36,58;3,00
36,59;4,00
36,61;3,00
36,63;4,00
36,64;4,00
36,66;3,00
36,68;3,00
36,70;3,00
36,71;3,00
36,73;3,00
36,76;3,00
36,78;3,00
36,79;3,00
36,81;3,00
36,83;3,00
36,84;3,00
36,86;3,00
36,88;3,00
36,89;3,00
36,91;3,00
36,93;3,00
36,95;3,00
36,96;3,00
36,98;3,00
37,00;3,00
37,02;3,00
37,03;2,00
37,05;2,00
37,07;2,00
37,08;2,00
37,10;2,00
37,12;2,00
37,13;2,00
37,15;2,00
37,17;3,00
37,19;3,00
37,20;2,00
37,22;2,00
37,24;3,00
37,25;3,00
37,27;3,00
37,29;3,00
37,31;3,00
37,33;3,00
37,35;3,00
37,37;3,00
37,39;3,00
37,41;3,00
37,43;3,00
37,45;3,00
37,47;2,00
37,48;2,00
37,50;2,00
37,52;3,00
37,53;3,00
37,55;3,00
37,57;3,00
37,59;3,00
37,61;3,00
37,62;3,00
37,64;3,00
37,66;3,00
37,67;3,00
37,69;3,00
37,71;3,00
37,73;3,00
37,74;3,00
37,76;3,00
37,78;3,00
37,80;3,00
37,81;2,00
37,83;2,00
37,85;2,00
37,86;2,00
37,88;2,00
37,90;2,00
37,91;2,00
37,93;2,00
37,95;2,00
37,96;2,00
37,98;3,00
38,00;2,00
38,01;2,00
38,03;2,00
38,05;2,00
38,06;2,00
38,08;2,00
38,10;2,00
38,11;2,00
38,13;2,00
38,15;2,00
38,17;2,00
38,19;2,00
38,20;2,00
38,22;2,00
38,24;2,00
38,25;1,00
38,27;1,00
38,29;2,00
38,31;2,00
38,32;2,00
38,34;3,00
38,36;3,00
38,38;3,00
38,40;3,00
38,41;3,00
38,43;3,00
38,45;3,00
38,46;3,00
38,48;3,00
38,50;3,00
38,51;3,00
38,53;3,00
38,55;3,00
38,56;3,00
38,58;3,00
38,60;3,00
38,62;3,00
38,63;2,00
38,65;2,00
38,66;2,00
38,68;2,00
38,70;2,00
38,72;2,00
38,74;2,00
38,76;3,00
38,78;3,00
38,80;3,00
38,81;3,00
38,83;3,00
38,85;3,00
38,86;3,00
38,88;3,00
38,90;3,00
38,91;3,00
38,93;2,00
38,95;2,00
38,96;2,00
38,98;2,00
39,00;2,00
39,01;1,00
39,03;2,00
39,05;2,00
39,06;2,00
39,08;2,00
39,10;2,00
39,11;2,00
39,13;2,00
39,15;2,00
39,17;3,00
39,18;3,00
39,20;3,00
39,22;3,00
39,24;3,00
39,26;3,00
39,28;3,00
39,29;3,00
39,31;3,00
39,33;3,00
39,34;3,00
39,36;3,00
39,38;2,00
39,40;2,00
39,42;2,00
39,44;3,00
39,46;2,00
39,48;2,00
39,49;2,00
39,51;2,00
39,53;2,00
39,54;3,00
39,56;2,00
39,58;2,00
39,60;2,00
39,61;3,00
39,63;3,00
39,64;3,00
39,66;3,00
39,68;3,00
