time;value
12,74;4,00
12,76;4,00
12,78;5,00
12,80;4,00
12,82;4,00
12,84;4,00
12,86;4,00
12,88;4,00
12,89;4,00
12,92;4,00
12,94;4,00
12,95;4,00
12,97;4,00
12,99;4,00
13,01;4,00
13,03;4,00
13,06;4,00
13,07;4,00
13,09;4,00
13,11;4,00
13,13;4,00
13,15;4,00
13,17;3,00
13,18;4,00
13,20;4,00
13,22;4,00
13,23;4,00
13,25;4,00
13,27;4,00
13,29;4,00
13,32;4,00
13,34;3,00
13,36;3,00
13,38;3,00
13,40;3,00
13,41;3,00
13,43;2,00
13,51;2,00
13,53;2,00
13,54;2,00
13,56;2,00
13,58;2,00
13,60;2,00
13,62;3,00
13,64;2,00
13,67;2,00
13,68;3,00
13,70;3,00
13,72;3,00
13,74;3,00
13,75;3,00
13,77;3,00
13,79;3,00
13,80;3,00
13,82;4,00
13,85;4,00
13,86;4,00
13,89;4,00
13,91;4,00
13,93;5,00
13,95;4,00
13,96;4,00
13,98;4,00
14,00;4,00
14,02;4,00
14,04;4,00
14,06;4,00
14,07;4,00
14,09;4,00
14,11;4,00
14,13;4,00
14,15;3,00
14,17;3,00
14,19;2,00
14,20;3,00
14,22;3,00
14,25;3,00
14,26;3,00
14,28;2,00
14,30;3,00
14,32;3,00
14,34;3,00
14,35;3,00
14,37;3,00
14,40;3,00
14,41;3,00
14,43;3,00
14,45;3,00
14,47;3,00
14,49;3,00
14,50;4,00
14,52;4,00
14,54;4,00
14,56;4,00
14,57;3,00
14,59;3,00
14,61;3,00
14,63;3,00
14,66;3,00
14,68;4,00
14,69;4,00
14,71;4,00
14,73;4,00
14,74;4,00
14,76;4,00
14,78;4,00
14,79;3,00
14,81;3,00
14,83;4,00
14,85;4,00
14,88;4,00
14,90;4,00
14,92;3,00
14,95;3,00
14,97;3,00
14,98;3,00
15,00;3,00
15,02;3,00
15,03;3,00
15,05;3,00
15,07;3,00
15,09;3,00
15,11;4,00
15,12;4,00
15,14;4,00
15,16;4,00
15,18;4,00
15,19;4,00
15,21;4,00
15,23;4,00
15,25;4,00
15,26;4,00
15,28;4,00
15,29;5,00
15,31;4,00
15,33;4,00
15,34;4,00
15,36;4,00
15,38;4,00
15,40;3,00
15,43;3,00
15,45;2,00
15,47;2,00
15,49;2,00
15,51;2,00
15,52;3,00
15,54;3,00
15,56;3,00
15,57;3,00
15,59;3,00
15,61;3,00
15,62;3,00
15,64;3,00
15,66;3,00
15,69;3,00
15,71;4,00
15,73;3,00
15,74;3,00
15,76;3,00
15,78;3,00
15,79;3,00
15,81;3,00
15,83;3,00
15,84;3,00
15,86;3,00
15,88;3,00
15,89;4,00
15,91;4,00
15,93;4,00
15,95;4,00
15,97;4,00
15,99;4,00
16,00;4,00
16,02;4,00
16,04;3,00
16,06;4,00
16,07;3,00
16,09;3,00
16,11;3,00
16,12;3,00
16,14;3,00
16,17;3,00
16,19;2,00
16,21;2,00
16,23;2,00
16,25;3,00
16,27;3,00
16,28;3,00
16,30;2,00
16,32;3,00
16,34;3,00
16,36;3,00
16,38;3,00
16,39;3,00
16,41;3,00
16,43;3,00
16,46;3,00
16,48;4,00
16,49;4,00
16,51;3,00
16,53;4,00
16,55;3,00
16,57;3,00
16,58;3,00
16,60;3,00
16,62;3,00
16,63;3,00
16,65;3,00
16,67;3,00
16,68;3,00
16,70;3,00
16,72;2,00
16,74;3,00
16,75;2,00
16,77;3,00
16,79;3,00
16,80;3,00
16,82;3,00
16,84;3,00
16,85;3,00
16,87;3,00
16,89;3,00
16,91;3,00
16,92;3,00
16,94;3,00
16,96;3,00
16,98;3,00
16,99;3,00
17,01;3,00
17,03;3,00
17,04;3,00
17,06;3,00
17,08;3,00
17,09;3,00
17,11;3,00
17,13;3,00
17,14;3,00
17,16;3,00
17,19;3,00
17,22;3,00
17,24;3,00
17,26;3,00
17,28;3,00
17,30;3,00
17,31;3,00
17,34;3,00
17,36;3,00
17,37;3,00
17,39;3,00
17,41;4,00
17,42;4,00
17,44;4,00
17,46;4,00
17,48;4,00
17,50;4,00
17,52;4,00
17,53;4,00
17,55;4,00
17,57;4,00
17,58;4,00
17,60;4,00
17,62;4,00
17,63;3,00
17,65;4,00
17,67;3,00
17,68;4,00
17,71;3,00
17,72;3,00
17,74;3,00
17,78;3,00
17,79;3,00
17,81;3,00
17,83;3,00
17,84;3,00
17,86;3,00
17,88;3,00
17,90;3,00
17,91;3,00
17,93;2,00
17,95;3,00
17,97;3,00
17,98;3,00
18,00;3,00
18,03;3,00
18,05;3,00
18,06;3,00
18,09;3,00
18,10;3,00
18,12;3,00
18,14;3,00
18,16;3,00
18,18;3,00
18,19;3,00
18,21;3,00
18,23;3,00
18,24;3,00
18,26;3,00
18,28;4,00
18,30;4,00
18,32;4,00
18,34;4,00
18,35;4,00
18,37;4,00
18,39;4,00
18,40;4,00
18,42;4,00
18,44;4,00
18,46;4,00
18,47;4,00
18,49;4,00
18,51;4,00
18,52;4,00
18,54;4,00
18,56;3,00
18,57;3,00
18,59;3,00
18,61;2,00
18,62;3,00
18,65;3,00
18,67;3,00
18,69;2,00
18,70;3,00
18,72;3,00
18,74;3,00
18,76;3,00
18,78;3,00
18,79;3,00
18,81;3,00
18,83;4,00
18,85;4,00
18,87;4,00
18,89;4,00
18,91;4,00
18,92;4,00
18,94;4,00
18,96;4,00
18,97;4,00
18,99;4,00
19,01;4,00
19,02;4,00
19,04;4,00
19,06;4,00
19,08;4,00
19,10;4,00
19,12;4,00
19,13;4,00
19,16;4,00
19,17;3,00
19,19;3,00
19,21;3,00
19,22;3,00
19,24;3,00
19,26;3,00
19,27;3,00
19,29;3,00
19,30;3,00
19,32;3,00
19,35;3,00
19,37;3,00
19,39;3,00
19,40;3,00
19,42;3,00
19,44;3,00
19,45;3,00
19,47;3,00
19,49;2,00
19,51;2,00
19,52;3,00
19,54;2,00
19,56;3,00
19,57;3,00
19,59;3,00
19,62;3,00
19,64;4,00
19,65;4,00
19,67;4,00
19,69;4,00
19,70;4,00
19,72;4,00
19,74;4,00
19,75;5,00
19,77;4,00
19,79;5,00
19,81;4,00
19,83;4,00
19,86;4,00
19,88;4,00
19,92;4,00
19,93;4,00
19,95;4,00
19,97;4,00
19,98;4,00
20,00;3,00
20,02;4,00
20,04;4,00
20,06;3,00
20,07;3,00
20,09;4,00
20,11;4,00
20,12;4,00
20,14;4,00
20,16;4,00
20,19;4,00
20,20;4,00
20,22;4,00
20,24;4,00
20,25;4,00
20,27;3,00
20,28;3,00
20,30;3,00
20,32;4,00
20,34;4,00
20,35;3,00
20,37;3,00
20,39;3,00
20,40;3,00
20,42;3,00
20,45;2,00
20,47;3,00
20,48;2,00
20,50;3,00
20,52;3,00
20,54;3,00
20,55;2,00
20,57;3,00
20,60;3,00
20,62;3,00
20,63;2,00
20,65;3,00
20,67;2,00
20,69;2,00
20,70;2,00
20,72;2,00
20,74;2,00
20,76;2,00
20,78;2,00
20,79;2,00
20,81;2,00
20,83;2,00
20,85;2,00
20,87;1,00
20,89;2,00
20,90;2,00
20,92;2,00
20,94;3,00
20,97;2,00
20,99;2,00
21,03;3,00
21,05;3,00
21,07;3,00
21,09;3,00
21,10;3,00
21,12;3,00
21,14;3,00
21,16;3,00
21,18;2,00
21,20;2,00
21,22;3,00
21,23;3,00
21,25;3,00
21,27;3,00
21,28;3,00
21,30;4,00
21,32;4,00
21,34;4,00
21,35;4,00
21,37;4,00
21,39;4,00
21,41;4,00
21,42;4,00
21,44;5,00
21,46;5,00
21,48;5,00
21,50;5,00
21,51;4,00
21,53;4,00
21,54;4,00
21,56;4,00
21,58;4,00
21,59;4,00
21,61;4,00
21,63;4,00
21,65;5,00
21,66;5,00
21,68;4,00
21,70;4,00
21,72;4,00
21,74;4,00
21,75;4,00
21,77;4,00
21,79;4,00
21,81;5,00
21,82;4,00
21,84;4,00
21,86;4,00
21,88;4,00
21,90;4,00
21,91;3,00
21,93;4,00
21,95;3,00
21,98;3,00
22,00;4,00
22,01;4,00
22,03;4,00
22,08;4,00
22,10;3,00
22,11;4,00
22,13;4,00
22,14;4,00
22,16;4,00
22,19;4,00
22,21;4,00
22,23;4,00
22,24;4,00
22,26;4,00
22,27;4,00
22,29;4,00
22,31;5,00
22,33;5,00
22,34;5,00
22,36;4,00
22,38;4,00
22,40;4,00
22,42;4,00
22,43;4,00
22,45;4,00
22,48;4,00
22,49;4,00
22,51;4,00
22,53;4,00
22,54;4,00
22,56;3,00
22,58;3,00
22,60;3,00
22,62;3,00
22,64;3,00
22,66;3,00
22,67;3,00
22,69;3,00
22,71;3,00
22,73;3,00
22,75;4,00
22,77;3,00
22,79;3,00
22,81;3,00
22,83;3,00
22,84;3,00
22,86;3,00
22,88;3,00
22,90;3,00
22,92;3,00
22,94;3,00
22,95;3,00
22,97;3,00
22,99;3,00
23,01;3,00
23,02;3,00
23,05;3,00
23,07;3,00
23,08;3,00
23,10;4,00
23,12;4,00
23,14;4,00
23,16;4,00
23,17;4,00
23,19;3,00
23,21;3,00
23,22;3,00
23,24;3,00
23,26;3,00
23,28;3,00
23,29;3,00
23,31;3,00
23,34;3,00
23,35;3,00
23,37;3,00
23,39;3,00
23,40;3,00
23,42;3,00
23,44;3,00
23,46;4,00
23,47;3,00
23,49;3,00
23,51;4,00
23,53;4,00
23,55;4,00
23,57;4,00
23,58;4,00
23,60;4,00
23,63;4,00
23,65;4,00
23,67;4,00
23,68;4,00
23,70;4,00
23,72;4,00
23,73;4,00
23,75;4,00
23,77;4,00
23,78;4,00
23,80;4,00
23,82;4,00
23,84;4,00
23,86;3,00
23,88;3,00
23,89;3,00
23,94;3,00
23,95;3,00
23,97;3,00
23,99;3,00
24,00;3,00
24,02;3,00
24,04;3,00
24,05;3,00
24,07;3,00
24,09;3,00
24,10;3,00
24,12;3,00
24,14;4,00
24,15;3,00
24,17;3,00
24,19;4,00
24,21;3,00
24,24;3,00
24,25;3,00
24,27;3,00
24,29;3,00
24,32;3,00
24,33;2,00
24,35;3,00
24,37;3,00
24,39;3,00
24,40;3,00
24,42;3,00
24,44;3,00
24,45;3,00
24,47;4,00
24,49;4,00
24,51;4,00
24,53;4,00
24,55;4,00
24,56;4,00
24,58;4,00
