time;value
24,35;400,00
24,36;400,00
24,38;400,00
24,40;400,00
24,42;400,00
24,43;400,00
24,45;400,00
24,47;400,00
24,48;400,00
24,50;400,00
24,52;400,00
24,53;400,00
24,55;400,00
24,57;400,00
24,58;400,00
24,60;400,00
24,62;400,00
24,63;400,00
24,65;400,00
24,67;400,00
24,68;400,00
24,70;400,00
24,72;400,00
24,74;400,00
24,75;400,00
24,77;400,00
24,79;400,00
24,80;400,00
24,82;400,00
24,84;400,00
24,85;400,00
24,87;400,00
24,89;400,00
24,90;400,00
24,92;400,00
24,94;400,00
24,96;400,00
24,97;400,00
24,99;400,00
25,01;400,00
25,02;400,00
25,04;400,00
25,06;400,00
25,07;400,00
25,09;400,00
25,11;400,00
25,12;400,00
25,14;400,00
25,16;400,00
25,17;400,00
25,19;400,00
25,21;400,00
25,22;400,00
25,24;400,00
25,26;400,00
25,27;400,00
25,29;400,00
25,31;400,00
25,33;400,00
25,34;400,00
25,36;400,00
25,38;400,00
25,39;400,00
25,41;400,00
25,43;400,00
25,44;400,00
25,46;400,00
25,48;400,00
25,49;400,00
25,51;400,00
25,53;400,00
25,54;400,00
25,56;400,00
25,58;400,00
25,60;400,00
25,61;400,00
25,63;400,00
25,65;400,00
25,67;400,00
25,69;400,00
25,71;400,00
25,72;400,00
25,74;400,00
25,76;400,00
25,77;400,00
25,79;400,00
25,81;400,00
25,82;400,00
25,84;400,00
25,86;400,00
25,87;400,00
25,89;400,00
25,91;400,00
25,93;400,00
25,94;400,00
25,96;400,00
25,98;400,00
25,99;400,00
26,01;400,00
26,03;400,00
26,04;400,00
26,06;400,00
26,08;400,00
26,09;400,00
26,11;400,00
26,13;400,00
26,14;400,00
26,16;400,00
26,18;400,00
26,19;400,00
26,21;400,00
26,23;400,00
26,25;400,00
26,26;400,00
26,28;400,00
26,30;400,00
26,31;400,00
26,33;400,00
26,35;400,00
26,36;400,00
26,38;400,00
26,40;400,00
26,41;400,00
26,43;400,00
26,45;400,00
26,46;400,00
26,48;400,00
26,50;400,00
26,52;400,00
26,53;400,00
26,55;400,00
26,57;400,00
26,58;400,00
26,60;400,00
26,62;400,00
26,63;400,00
26,65;400,00
26,67;400,00
26,68;400,00
26,70;400,00
26,72;400,00
26,73;400,00
26,75;400,00
26,77;400,00
26,78;400,00
26,80;400,00
26,82;400,00
26,83;400,00
26,85;400,00
26,87;400,00
26,89;400,00
26,90;400,00
26,92;400,00
26,94;400,00
26,95;400,00
26,97;400,00
26,99;400,00
27,00;400,00
27,02;400,00
27,04;400,00
27,05;400,00
27,07;400,00
27,09;400,00
27,10;400,00
27,12;400,00
27,14;400,00
27,16;400,00
27,17;400,00
27,19;400,00
27,21;400,00
27,22;400,00
27,24;400,00
27,26;400,00
27,27;400,00
27,29;400,00
27,31;400,00
27,32;400,00
27,34;400,00
27,36;400,00
27,37;400,00
27,39;400,00
27,41;400,00
27,42;400,00
27,44;400,00
27,46;400,00
27,48;400,00
27,49;400,00
27,51;400,00
27,53;400,00
27,54;400,00
27,56;400,00
27,58;400,00
27,59;400,00
27,61;400,00
27,63;400,00
27,64;400,00
27,66;400,00
27,68;400,00
27,69;400,00
27,71;400,00
27,73;400,00
27,75;400,00
27,76;400,00
27,78;400,00
27,80;400,00
27,81;400,00
27,83;400,00
27,85;400,00
27,86;400,00
27,88;400,00
27,90;400,00
27,91;400,00
27,93;400,00
27,95;400,00
27,96;400,00
27,98;400,00
28,00;400,00
28,01;400,00
28,03;400,00
28,05;400,00
28,06;400,00
28,08;400,00
28,10;400,00
28,12;400,00
28,13;400,00
28,15;400,00
28,17;400,00
28,19;400,00
28,20;400,00
28,22;400,00
28,24;400,00
28,25;400,00
28,27;400,00
28,29;400,00
28,30;400,00
28,32;400,00
28,34;400,00
28,36;400,00
28,37;400,00
28,39;400,00
28,41;400,00
28,43;400,00
28,44;400,00
28,46;0,00
28,48;0,00
28,49;0,00
28,51;0,00
28,53;0,00
28,54;0,00
28,56;0,00
28,58;0,00
28,59;0,00
28,61;0,00
28,63;0,00
28,64;0,00
28,66;0,00
28,68;0,00
28,69;0,00
28,71;0,00
28,73;0,00
28,74;0,00
28,76;0,00
28,78;0,00
28,80;0,00
28,81;0,00
28,83;0,00
28,85;0,00
28,86;0,00
28,88;0,00
28,90;0,00
28,91;0,00
28,93;0,00
28,95;0,00
28,96;0,00
28,98;0,00
29,00;0,00
29,02;0,00
29,03;0,00
29,05;0,00
29,07;0,00
29,09;0,00
29,10;0,00
29,12;0,00
29,14;0,00
29,15;0,00
29,17;0,00
29,19;0,00
29,20;0,00
29,22;0,00
29,24;0,00
29,26;0,00
29,27;0,00
29,29;0,00
29,31;0,00
29,32;0,00
29,34;0,00
29,36;0,00
29,37;0,00
29,39;0,00
29,41;0,00
29,42;0,00
29,44;0,00
29,46;0,00
29,47;0,00
29,49;0,00
29,51;0,00
29,52;0,00
29,54;0,00
29,56;0,00
29,58;0,00
29,59;0,00
29,61;0,00
29,63;0,00
29,64;0,00
29,66;0,00
29,68;0,00
29,69;0,00
29,71;0,00
29,73;0,00
29,74;0,00
29,76;0,00
29,78;0,00
29,79;0,00
29,81;0,00
29,83;0,00
29,84;0,00
29,86;0,00
29,88;0,00
29,90;0,00
29,91;0,00
29,93;0,00
29,95;0,00
29,96;0,00
29,98;0,00
30,00;0,00
30,01;0,00
30,03;0,00
30,05;0,00
30,06;0,00
30,08;0,00
30,10;0,00
30,11;0,00
30,13;0,00
30,15;0,00
30,17;0,00
30,18;0,00
30,20;0,00
30,22;0,00
30,23;0,00
30,25;0,00
30,27;0,00
30,28;0,00
30,30;0,00
30,32;0,00
30,33;0,00
30,35;0,00
30,37;0,00
30,38;0,00
30,40;0,00
30,42;0,00
30,43;0,00
30,45;0,00
30,47;0,00
30,49;0,00
30,50;0,00
30,52;0,00
30,54;0,00
30,55;0,00
30,57;0,00
30,59;0,00
30,60;0,00
30,62;0,00
30,64;0,00
30,65;0,00
30,67;0,00
30,69;0,00
30,70;0,00
30,72;0,00
30,74;0,00
30,76;0,00
30,77;0,00
30,79;0,00
30,81;0,00
30,82;0,00
30,84;0,00
30,86;0,00
30,87;0,00
30,89;0,00
30,91;0,00
30,92;0,00
30,94;0,00
30,96;0,00
30,97;0,00
30,99;0,00
31,01;0,00
31,02;0,00
31,04;0,00
31,06;0,00
31,08;0,00
31,09;0,00
31,11;0,00
31,13;0,00
31,14;0,00
31,16;0,00
31,18;0,00
31,19;0,00
31,21;0,00
31,23;0,00
31,24;0,00
31,26;0,00
31,28;0,00
31,29;0,00
31,31;0,00
31,33;0,00
31,34;0,00
31,36;0,00
31,38;0,00
31,40;0,00
31,41;0,00
31,43;0,00
31,45;0,00
31,46;0,00
31,48;0,00
31,50;0,00
31,51;0,00
31,53;0,00
31,55;0,00
31,56;0,00
31,58;0,00
31,60;0,00
31,61;0,00
31,63;0,00
31,65;0,00
31,66;0,00
31,68;0,00
31,70;0,00
31,72;0,00
31,73;0,00
31,75;0,00
31,77;0,00
31,78;0,00
31,80;0,00
31,82;0,00
31,83;0,00
31,85;0,00
31,87;0,00
31,88;0,00
31,90;0,00
31,92;0,00
31,93;0,00
31,95;0,00
31,97;0,00
31,99;0,00
32,00;0,00
32,02;0,00
32,04;0,00
32,05;0,00
32,07;0,00
32,09;0,00
32,10;0,00
32,12;0,00
32,14;0,00
32,15;0,00
32,17;0,00
32,19;0,00
32,20;0,00
32,22;0,00
32,24;0,00
32,25;0,00
32,27;0,00
32,29;0,00
32,31;0,00
32,32;0,00
32,34;0,00
32,36;0,00
32,37;0,00
32,39;0,00
32,41;0,00
32,42;0,00
32,44;0,00
32,46;0,00
32,47;0,00
32,49;0,00
32,51;0,00
32,52;0,00
32,54;0,00
32,56;0,00
32,57;0,00
32,59;0,00
32,61;0,00
32,63;0,00
32,64;0,00
32,66;0,00
32,68;0,00
32,69;0,00
32,71;0,00
32,73;0,00
32,74;0,00
32,76;0,00
32,78;0,00
32,79;0,00
32,81;0,00
32,83;0,00
32,84;0,00
32,86;0,00
32,88;0,00
32,89;0,00
32,91;0,00
32,93;0,00
32,95;0,00
32,96;0,00
32,98;0,00
33,00;0,00
33,01;0,00
33,03;0,00
33,05;0,00
33,06;0,00
33,08;0,00
33,10;0,00
33,11;0,00
33,13;0,00
33,15;0,00
33,16;0,00
33,18;0,00
33,20;0,00
33,22;0,00
33,23;0,00
33,25;0,00
33,27;0,00
33,28;0,00
33,30;0,00
33,32;0,00
33,33;0,00
33,35;0,00
33,37;0,00
33,39;0,00
33,40;0,00
33,42;0,00
33,44;0,00
33,45;0,00
33,47;0,00
33,49;0,00
33,51;0,00
33,52;0,00
33,54;0,00
33,56;0,00
33,57;0,00
33,59;0,00
33,61;0,00
33,62;0,00
33,64;0,00
33,66;0,00
33,67;0,00
33,69;0,00
33,71;0,00
33,72;0,00
33,74;0,00
33,76;0,00
33,77;0,00
33,79;0,00
33,81;0,00
33,83;0,00
33,84;0,00
33,86;0,00
33,88;0,00
33,89;0,00
33,91;0,00
33,93;0,00
33,94;0,00
33,96;0,00
33,98;0,00
33,99;0,00
34,01;0,00
34,03;0,00
34,04;0,00
34,06;0,00
34,08;0,00
34,09;0,00
34,11;0,00
34,13;0,00
34,15;0,00
34,16;0,00
34,18;0,00
34,20;0,00
34,21;0,00
34,23;0,00
34,25;0,00
34,26;0,00
34,28;0,00
34,30;0,00
34,31;0,00
34,33;0,00
34,35;0,00
34,36;0,00
34,38;0,00
34,40;0,00
34,41;0,00
34,43;0,00
34,45;0,00
34,47;0,00
34,48;0,00
34,50;0,00
34,52;0,00
34,53;0,00
34,55;0,00
34,57;0,00
34,58;0,00
34,60;0,00
34,62;0,00
34,63;0,00
34,65;0,00
34,67;0,00
34,68;0,00
34,70;0,00
34,72;0,00
34,74;0,00
34,75;0,00
34,77;0,00
34,79;0,00
34,80;0,00
34,82;0,00
34,84;0,00
34,85;0,00
34,87;0,00
34,89;0,00
34,90;0,00
34,92;0,00
34,94;0,00
34,95;0,00
34,97;0,00
34,99;0,00
35,00;0,00
35,02;0,00
35,04;0,00
35,06;0,00
35,07;0,00
35,09;0,00
35,11;0,00
35,12;0,00
35,14;0,00
35,16;0,00
35,17;0,00
35,19;0,00
35,21;0,00
35,22;0,00
35,24;0,00
35,26;0,00
35,27;0,00
35,29;0,00
35,31;0,00
35,32;0,00
35,34;0,00
35,36;0,00
35,38;0,00
35,39;0,00
35,41;0,00
35,43;0,00
35,44;0,00
35,46;0,00
35,48;0,00
35,49;0,00
35,51;0,00
35,53;0,00
35,54;0,00
35,56;0,00
35,58;0,00
35,59;0,00
35,61;0,00
35,63;0,00
35,65;0,00
35,66;0,00
35,68;0,00
35,70;0,00
35,71;0,00
35,73;0,00
35,75;0,00
35,76;0,00
35,78;0,00
35,80;0,00
35,81;0,00
35,83;0,00
35,85;0,00
35,86;0,00
35,88;0,00
35,90;0,00
35,92;0,00
35,93;0,00
35,95;0,00
35,97;0,00
35,98;0,00
36,00;0,00
36,02;0,00
36,03;0,00
36,05;0,00
36,07;0,00
36,08;0,00
36,10;0,00
36,12;0,00
36,13;0,00
36,15;0,00
36,17;0,00
36,19;0,00
36,20;0,00
36,22;0,00
36,24;0,00
36,25;0,00
36,27;0,00
36,29;0,00
36,30;0,00
36,32;0,00
36,34;0,00
36,35;0,00
36,37;0,00
36,39;0,00
36,40;0,00
36,42;0,00
36,44;0,00
36,46;0,00
36,47;0,00
36,49;0,00
36,51;0,00
36,52;0,00
36,54;0,00
36,56;0,00
36,57;0,00
36,59;0,00
36,61;0,00
36,62;0,00
36,64;0,00
36,66;0,00
36,67;0,00
36,69;0,00
36,71;0,00
36,72;0,00
36,74;0,00
36,76;0,00
36,78;0,00
36,79;0,00
36,81;0,00
36,83;0,00
36,85;0,00
36,86;0,00
36,88;0,00
36,90;0,00
36,91;0,00
36,93;0,00
36,95;0,00
36,97;0,00
36,98;0,00
37,00;0,00
37,02;0,00
37,03;0,00
37,05;0,00
37,07;0,00
37,08;0,00
37,10;0,00
37,12;0,00
37,13;0,00
37,15;0,00
37,17;0,00
37,18;0,00
37,20;0,00
37,22;0,00
37,23;0,00
37,25;0,00
37,27;0,00
37,28;0,00
37,30;0,00
37,32;0,00
37,33;0,00
37,35;0,00
37,37;0,00
37,39;0,00
37,40;0,00
37,42;0,00
37,44;0,00
37,45;0,00
37,47;0,00
37,49;0,00
37,50;0,00
37,52;0,00
37,54;0,00
37,55;0,00
37,57;0,00
37,59;0,00
37,60;0,00
37,62;0,00
37,64;0,00
37,66;0,00
37,67;0,00
37,69;0,00
37,71;4,00
37,74;4,00
37,76;4,00
37,77;4,00
37,79;4,00
37,81;4,00
37,83;4,00
37,84;4,00
37,86;4,00
37,88;4,00
37,89;4,00
37,91;40,00
37,93;40,00
37,94;40,00
37,96;40,00
37,98;40,00
37,99;40,00
38,01;40,00
38,03;40,00
38,04;40,00
38,06;400,00
38,08;400,00
38,09;400,00
38,11;400,00
38,13;400,00
38,15;400,00
38,16;400,00
38,18;400,00
38,20;400,00
38,21;400,00
38,23;400,00
38,25;400,00
38,26;400,00
38,28;400,00
38,30;400,00
38,31;400,00
38,33;400,00
38,35;400,00
38,36;400,00
38,38;400,00
38,40;400,00
38,41;400,00
38,43;400,00
38,45;400,00
38,47;400,00
38,48;400,00
38,50;400,00
